position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_73,-2470.81,-254.86519999999996,1.5,13,35.3,46.590896811685624,34.4,5.1,41,hot,2017-08-15 13:00:00
position_74,-2470.81,-249.86519999999996,1.5,13,36.3,51.228461898005406,34.4,5.1,41,hot,2017-08-15 13:00:00
position_75,-2470.81,-244.86519999999996,1.5,13,36.4,51.90644336697546,34.4,5.1,41,hot,2017-08-15 13:00:00
position_76,-2470.81,-239.86519999999996,1.5,13,36.6,52.68241240652714,34.4,5.1,41,hot,2017-08-15 13:00:00
position_77,-2470.81,-234.86519999999996,1.5,13,36.7,53.38383489270728,34.4,5.1,41,hot,2017-08-15 13:00:00
position_78,-2470.81,-229.86519999999996,1.5,13,36.7,53.11109753379165,34.4,5.1,41,hot,2017-08-15 13:00:00
position_79,-2470.81,-224.86519999999996,1.5,13,36.2,50.77767651981229,34.4,5.1,41,hot,2017-08-15 13:00:00
position_80,-2470.81,-219.86519999999996,1.5,13,35.2,46.39266972293348,34.4,5.1,41,hot,2017-08-15 13:00:00
position_81,-2470.81,-214.86519999999996,1.5,13,34.6,43.14636128443109,34.4,5.1,41,hot,2017-08-15 13:00:00
position_82,-2470.81,-209.86519999999996,1.5,13,35.2,46.2684170184183,34.4,5.1,41,hot,2017-08-15 13:00:00
position_83,-2470.81,-204.86519999999996,1.5,13,35.6,47.95887635256094,34.4,5.1,41,hot,2017-08-15 13:00:00
position_84,-2470.81,-199.86519999999996,1.5,13,36.2,50.7992104439899,34.4,5.1,41,hot,2017-08-15 13:00:00
position_85,-2470.81,-194.86519999999996,1.5,13,40.0,68.22685846769986,34.4,5.1,41,very_hot,2017-08-15 13:00:00
position_86,-2465.81,-619.8652,1.5,13,37.4,56.322034673125664,34.4,5.1,41,hot,2017-08-15 13:00:00
position_87,-2465.81,-614.8652,1.5,13,37.4,56.632342828824015,34.4,5.1,41,hot,2017-08-15 13:00:00
position_88,-2465.81,-609.8652,1.5,13,37.4,56.322034673125664,34.4,5.1,41,hot,2017-08-15 13:00:00
position_89,-2465.81,-604.8652,1.5,13,37.4,56.47718875097484,34.4,5.1,41,hot,2017-08-15 13:00:00
position_90,-2465.81,-599.8652,1.5,13,37.4,56.632342828824015,34.4,5.1,41,hot,2017-08-15 13:00:00
position_91,-2465.81,-594.8652,1.5,13,37.3,56.166880595276496,34.4,5.1,41,hot,2017-08-15 13:00:00
position_92,-2465.81,-589.8652,1.5,13,37.3,56.166880595276496,34.4,5.1,41,hot,2017-08-15 13:00:00
position_93,-2465.81,-584.8652,1.5,13,37.3,55.85657243957812,34.4,5.1,41,hot,2017-08-15 13:00:00
position_94,-2465.81,-579.8652,1.5,13,37.2,55.5666072173024,34.4,5.1,41,hot,2017-08-15 13:00:00
position_95,-2465.81,-574.8652,1.5,13,37.0,54.46646166928083,34.4,5.1,41,hot,2017-08-15 13:00:00
position_96,-2465.81,-569.8652,1.5,13,36.3,51.359591645618416,34.4,5.1,41,hot,2017-08-15 13:00:00
position_97,-2465.81,-564.8652,1.5,13,33.3,36.882970293049084,34.4,5.1,41,hot,2017-08-15 13:00:00
position_98,-2465.81,-559.8652,1.5,13,33.4,37.67263933621822,34.4,5.1,41,hot,2017-08-15 13:00:00
position_99,-2465.81,-554.8652,1.5,13,33.3,36.89670059781825,34.4,5.1,41,hot,2017-08-15 13:00:00
position_100,-2465.81,-549.8652,1.5,13,36.1,50.30295839146718,34.4,5.1,41,hot,2017-08-15 13:00:00
