position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_87,-5049.535,-1018.031,1.5,13,37.3,55.86335341738567,34.4,5.1,41,hot,2017-08-15 13:00:00
position_88,-5049.535,-1008.031,1.5,13,37.4,56.322034673125664,34.4,5.1,41,hot,2017-08-15 13:00:00
position_89,-5049.535,-998.031,1.5,13,37.1,55.10097663460079,34.4,5.1,41,hot,2017-08-15 13:00:00
position_90,-5049.535,-988.031,1.5,13,36.8,53.649668714881514,34.4,5.1,41,hot,2017-08-15 13:00:00
position_91,-5049.535,-978.031,1.5,13,37.0,54.63568275020734,34.4,5.1,41,hot,2017-08-15 13:00:00
position_92,-5049.535,-968.031,1.5,13,37.0,54.77049389463387,34.4,5.1,41,hot,2017-08-15 13:00:00
position_93,-5049.535,-958.031,1.5,13,36.7,53.259470633833274,34.4,5.1,41,hot,2017-08-15 13:00:00
position_94,-5049.535,-948.031,1.5,13,35.9,49.32386338195128,34.4,5.1,41,hot,2017-08-15 13:00:00
position_95,-5049.535,-938.031,1.5,13,36.0,50.127308520109814,34.4,5.1,41,hot,2017-08-15 13:00:00
position_96,-5049.535,-928.031,1.5,13,35.3,46.50351999060453,34.4,5.1,41,hot,2017-08-15 13:00:00
position_97,-5049.535,-918.031,1.5,13,35.7,48.725635964876936,34.4,5.1,41,hot,2017-08-15 13:00:00
position_98,-5049.535,-908.031,1.5,13,34.8,44.1630766888144,34.4,5.1,41,hot,2017-08-15 13:00:00
position_99,-5049.535,-898.031,1.5,13,32.9,35.00705435578162,34.4,5.1,41,hot,2017-08-15 13:00:00
position_100,-5049.535,-888.031,1.5,13,35.3,46.57492121872558,34.4,5.1,41,hot,2017-08-15 13:00:00
position_101,-5049.535,-878.031,1.5,13,35.4,47.37964579755677,34.4,5.1,41,hot,2017-08-15 13:00:00
position_102,-5049.535,-868.031,1.5,13,32.8,34.85868125573999,34.4,5.1,41,hot,2017-08-15 13:00:00
position_103,-5049.535,-858.031,1.5,13,34.9,44.87494673753244,34.4,5.1,41,hot,2017-08-15 13:00:00
position_104,-5049.535,-848.031,1.5,13,34.9,45.0170099874122,34.4,5.1,41,hot,2017-08-15 13:00:00
position_105,-5049.535,-838.031,1.5,13,35.0,45.31988219979104,34.4,5.1,41,hot,2017-08-15 13:00:00
position_106,-5049.535,-828.031,1.5,13,35.3,46.778476144423784,34.4,5.1,41,hot,2017-08-15 13:00:00
position_107,-5049.535,-818.031,1.5,13,35.6,47.993500428435226,34.4,5.1,41,hot,2017-08-15 13:00:00
position_108,-5049.535,-808.031,1.5,13,35.9,49.67297979310554,34.4,5.1,41,hot,2017-08-15 13:00:00
position_109,-5049.535,-798.031,1.5,13,35.8,49.09347762730272,34.4,5.1,41,hot,2017-08-15 13:00:00
position_110,-5049.535,-788.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_111,-5049.535,-778.031,1.5,13,35.3,46.660800605931506,34.4,5.1,41,hot,2017-08-15 13:00:00
position_112,-5049.535,-768.031,1.5,13,35.6,48.320730727678885,34.4,5.1,41,hot,2017-08-15 13:00:00
position_113,-5049.535,-758.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_114,-5049.535,-748.031,1.5,13,35.8,48.90643431980755,34.4,5.1,41,hot,2017-08-15 13:00:00
position_115,-5049.535,-738.031,1.5,13,36.5,52.152712457158245,34.4,5.1,41,hot,2017-08-15 13:00:00
position_116,-5049.535,-728.031,1.5,13,36.7,53.259638982987354,34.4,5.1,41,hot,2017-08-15 13:00:00
position_117,-5049.535,-718.031,1.5,13,36.6,52.95611180509655,34.4,5.1,41,hot,2017-08-15 13:00:00
position_118,-5049.535,-708.031,1.5,13,35.5,47.84871198293151,34.4,5.1,41,hot,2017-08-15 13:00:00
position_119,-5049.535,-698.031,1.5,13,33.1,36.065523239322744,34.4,5.1,41,hot,2017-08-15 13:00:00
position_120,-5049.535,-688.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_121,-5049.535,-678.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_122,-5049.535,-668.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_123,-5049.535,-658.031,1.5,13,36.2,50.952165701210085,34.4,5.1,41,hot,2017-08-15 13:00:00
position_124,-5049.535,-648.031,1.5,13,35.4,47.37706829662014,34.4,5.1,41,hot,2017-08-15 13:00:00
position_125,-5049.535,-638.031,1.5,13,32.8,34.70352717789081,34.4,5.1,41,hot,2017-08-15 13:00:00
position_126,-5039.535,-1048.031,1.5,13,37.4,56.449728141436516,34.4,5.1,41,hot,2017-08-15 13:00:00
